ID,NAME,RATING,PRICE,PHONE,TRANSACTIONS,REVIEW_COUNT
2QXh-2xPLl7JtzwbYXxBeA,Lucky Garden,4.0,$$,+17182733228,"['pickup', 'delivery']",13
fLsXOkjewq5BqQbuUPYC9g,Chicky’s,4.0,$$,+17183473300,"['pickup', 'delivery']",330
1SVf6bO7gWm6HWlupMF15Q,Great Wall Chinese Restaurant,2.5,$,+17189935420,"['delivery', 'pickup']",21
VRfXwMDG8zA71GphHfeMKg,6th Ave Cafe Inc,4.0,$,+19293376522,['delivery'],7
SNTBdiEi55Zvt3qa4AAEJg,Sakana Sushi & Hibachi Steakhouse,4.0,$$,+17189877999,"['delivery', 'pickup']",61
7qvsMuRypQYg1Ux8kghybg,Kissaki Sushi,4.0,$$$$,+12125771150,"['pickup', 'delivery']",257
uvwqQxkyBr4jqkQqRC20Pw,Möge Tee,4.0,$$,+16463705846,"['pickup', 'delivery']",68
C3tP0fNNAoxOAC3O406CXQ,Le Sia,4.5,$$$,+16465595220,"['delivery', 'pickup']",147
rz5C7UpA338OKU_LCQS3rg,Momo's Mediterranean Grill,4.0,$,+17185522270,"['pickup', 'delivery']",56
hWMlMtTzCcqvkPRMgc5tUw,Dunkin',2.5,$,+17189563582,['delivery'],36
WhMFrMzyEC6PEqYh9P8h8Q,Yummy Taco,3.0,$,+17188180928,"['pickup', 'delivery']",24
fSrNR5LTGNZ0prZWGivLrA,Funny BBQ,2.0,$$,+17186336868,['pickup'],41
xjmJr8hJHDk82rgz2eMVuA,Top Taco and Top China,3.0,$,+17189347751,"['pickup', 'delivery']",35
u3JBjUgrCdxy6WF0tnX3SA,Aji Sushi House,4.0,$$,+17187778889,"['pickup', 'delivery']",495
Zx44jCgDv1TwKMGzcXajIQ,Taste Good Malaysian Cuisine,4.0,$$,+17188988001,['delivery'],823
WlhkVLite9TQrtnzYLiO4Q,Lucy's Vietnamese Williamsburg,4.0,$$,+13479161127,"['delivery', 'pickup']",138
nFArDYO_Zr0fzcw_lqwViA,ME Bakes,5.0,$$,+17186331832,[],45
1j93J41t3Ni40IbrULfICw,Misaki Sushi,4.0,$$,+17189668882,"['pickup', 'delivery']",126
cfL1Wje0_seF0wK5Fg28Eg,Big John's Coffee Shop & Grill,4.0,$,+17189651808,"['delivery', 'pickup']",107
_ucIHYqW0ZwAdzaEIYnnsA,One Two Thai,4.0,$$,+16469186144,"['delivery', 'pickup']",208
wTQYOTh9_JPI2I8s6Xc-Cw,Pineapple Club,4.0,$$$,+12126978600,"['pickup', 'delivery']",281
SZXOfQbLyF3C5GwYBj6VvA,Saltwater Coffee,4.5,$$,+19178812245,[],273
G3d731jF8KH-ERPvUGLOeg,Baya Bar - Acai & Smoothie Shop,4.0,$$,+17182134702,"['delivery', 'pickup']",128
UaQF4mv6hVjiegkwUvQeMQ,Dim Sum Chelsea,4.5,$$,+12126450100,"['delivery', 'pickup', 'restaurant_reservation']",187
hUf1EpnxbxFU4gf2nL7H-Q,Raku It's Japanese,4.5,$$,+12123553272,"['delivery', 'pickup']",197
_QTqGden6FoqfHL_wE8lbw,Gong Cha,4.0,$$,+12126592513,"['delivery', 'pickup']",60
jdqnXElO7D3yx2PITcd6cQ,Marconi's Pizza & Restaurant,3.5,$,+17187984970,"['pickup', 'delivery']",68
Ay38C7i2ziGjjoG9Q6Bo0A,Grand Morelos,3.5,$,+17182189441,"['pickup', 'delivery']",223
0tY7uPrv2sQ-npalLNPFsw,TofuStory,3.5,$$,+13475060797,['delivery'],174
pcQ9ld7xuX9EXTCAoakkbQ,Tacombi,4.0,$$,+19172617136,"['delivery', 'pickup']",151
Qzwu6Ggsoj94l29z1rBPWw,Master Wonton,3.5,$,+17183368026,"['pickup', 'delivery']",32
FCovbxwKz0e38JfGkMy5dA,Burger King,2.5,$,+17188458710,['delivery'],34
aNe_f3NPtxqLvA-j0k1J5A,Burger King,2.0,$,+17182651130,"['pickup', 'delivery']",54
96zQLCoZ66Nbu-w1ddetqQ,Duffy's Tavern,4.0,$$,+17184479276,"['delivery', 'pickup']",160
6gxAuRoZnEFERnIrtE6BAg,Little King,4.5,$$,+19179479965,[],68
3pJ6-dmh9ldN2dcIO8MDEw,McDonald's,1.5,$,+17188451010,['delivery'],22
wpT1QU7PSQgQQ1DkzI00JA,Izakaya Toribar,4.0,$$,+16467670029,"['pickup', 'delivery']",180
_EIiAqPErV6gqtGFxe8ntA,Renaissance New York Chelsea Hotel,3.0,$$$,+12122061522,[],51
G7jCcluHVgOP6n-vvZ797Q,Corato I Pizza Restaurant,2.5,$,+17184976177,"['delivery', 'pickup']",161
hFHh32kbdAlYliFle0dF3w,Laurentino's Pasticceria Caffe,4.0,$,+17188321871,"['delivery', 'pickup']",69
eendqrZ9Cp_JisaDtoBU4w,Bravo Pizza,4.0,$$,+17183171010,"['delivery', 'pickup']",63
XmycF9-fpEPlgMe8_qgJrQ,Lucky Eight,4.0,$$,+17188518862,['delivery'],210
XAltgdIxnXF3iaNgWhb5ZA,Hawksmoor,4.0,$$$$,+12127771840,['delivery'],353
uM-VilIY1lKVsXZF0MjUuQ,765 Produce,3.0,$,+12126976080,"['delivery', 'pickup']",26
FJIa0eSaMIcAMba1hVYV3A,Sushi Star,3.5,$$,+12122791010,"['pickup', 'delivery']",130
WtzSBeYkGkHSsCWrHX8-BQ,Kai-Ying,4.0,$,+17184632200,[],31
0zvo5YGRwC8FB7zwHi_Wig,Sushi You,4.0,$$,+17182811188,"['delivery', 'pickup']",277
dPqCedJKyiSzpG55eUAD8A,Los Angeles Bakery,4.0,$,+17187827023,['delivery'],23
tK_4ECZ0EPIhW8588hfn5g,El Nopal Restaurant & Juice Bar,4.0,$$,+17185412732,"['pickup', 'delivery']",141
BBPiBgyMmLX5RzaKCB0AeQ,Llama Inn,4.0,$$$,+17183873434,['delivery'],726
kCHc6hWXnecKyxVl1QrYmw,Whipped Urban Dessert Lab,5.0,$$$,+19292669447,[],13
Lz_9RXFKmOaSA4IpgV6NlA,Karazishi Botan,4.5,$$,+13477631155,"['delivery', 'pickup']",113
vDJLLv3K5OtXdVq83Bw95g,Hush Cafe Lounge & Garden,3.5,$$,+17187796061,"['delivery', 'pickup']",110
lQF1myJ7hXnAJ2JqtSaelQ,La Playa Restaurant,3.5,$,+17183188435,"['delivery', 'pickup']",12
8fDAF540cmDeC-nVlJKPwQ,A10 Kitchen,4.0,$$,+19172616888,"['pickup', 'delivery']",96
KenUip4W38fN4Ua9WxsohA,Bohemien Bar,4.0,$$,+13478449895,"['pickup', 'delivery']",60
OsVrO0NH1XTewdbkfWzTbw,Vesuvio Bakery,4.0,$$,+16468690090,"['delivery', 'pickup']",330
_wScYhgH0JbsarIgIGIGqQ,Fig & Vine,4.0,$$$,+19178300230,"['pickup', 'delivery']",74
QAMCE2DqumRQqa51hqmpkQ,Hudson Smokehouse,4.0,$$,+17188727742,"['pickup', 'delivery']",127
ufBkr8JaT5rP-ndrGydasg,Frame Gourmet Eatery,2.5,$$,+12127190111,"['delivery', 'pickup']",123
h2mN2kNedAd54MqpBJhq_g,Sal's Pizzeria,3.5,$,+17188810940,"['pickup', 'delivery']",75
HKlcHprrOCbwMw6x71zYLg,Mokja,3.5,$$,+17187210654,"['pickup', 'delivery']",367
1-QgkACd4atRtc4AOGWz_Q,Tacos Y Jugos Genesis,4.0,$,+17184262080,"['pickup', 'delivery']",155
sljnE3uoRUmM7aW5f1I3Ug,Once More Thai,3.5,$$,+12122288858,"['delivery', 'pickup']",281
2T0PrQv78pbj9HCrFQQY_g,Lenwich,3.0,$,+12122885288,"['pickup', 'delivery']",171
LBTZVfwSNqwlNYrlzOfUBw,Windsor Cafe,3.5,$$,+17187889700,"['delivery', 'pickup']",179
2h9uosx5vBHWJR23T0PhqA,Maya Taqueria,3.5,$$,+17183986292,"['pickup', 'delivery']",113
XufCjkiY9NuogQj9E2aljQ,Chiu's Garden,2.5,$,+17182973330,"['delivery', 'pickup']",44
j4wju3nqWOlhOZ8Kk8lR9Q,Chick-fil-A,4.0,$,+19293435064,['delivery'],29
rgJ2t1mN86d2R9r54wFfhg,Gabriella's Family Pizza,3.0,$$,+17184458465,"['delivery', 'pickup']",51
KAxYFGyOQ7ysCmYmh8jKtw,The Bronx Public,4.0,$$,+17187086447,"['delivery', 'pickup']",614
2lvzbwis0mfYjfhD0UBbHQ,Popbar,4.0,$,+12124448141,"['pickup', 'delivery']",744
ZkzfvzknQN5qdslUWARIqQ,Cute Cat Cafe,4.0,$,+16468444496,"['delivery', 'pickup']",132
3nvwvbbkJN2Cyp1VUuG6rA,Daesung Korean Noodle,4.5,$$,+17184600088,"['delivery', 'pickup']",560
roT-M9epcHDOGjYgGmWpoA,Ras Plant Based,5.0,$$,+17187018801,"['delivery', 'pickup']",375
Y5WUgONrH9BfSRC4F3X4EA,Mulligan's Pub,3.5,$$,+12122860207,[],193
YDHUVTkQ5ioHaPOMVwQjWQ,Dagon,4.0,$$$,+12128732466,"['delivery', 'pickup']",247
vDHFwrXakFAnVxi4pGMecg,Coral Bay Cafe,4.0,$$$,+17183563501,['delivery'],74
tkui_TztRns3Jbm3I-QL4w,Park Side Coffee Shop,2.5,$,+17182841914,"['pickup', 'delivery']",22
knGthxUt9OEdzDjM0oN5fw,Cubana Cafe,3.5,$$,+19293376476,"['pickup', 'delivery']",404
tSOq-h7NATUTwYQlCzw6rw,New Genao Restaurant,3.5,$,+17183840085,[],4
Nq3vlUA73MirP49zPyxcXw,El Nuevo Yayo Restaurant,3.0,$$,+17184925634,['delivery'],52
1Ws63KLmL3vQ1Brm8yTNvg,Bondi,3.5,$$$,+19293972384,"['delivery', 'pickup']",81
iEfftZZq-jiR4UV2_fnFVA,IV Purpose,4.5,$$,+17187341489,"['pickup', 'delivery']",58
tovB838RCTZEByM__PtVuA,Ebenezer,3.0,$,+17188456127,"['delivery', 'pickup']",9
G5YZ7UcqCEYtezOxEETZjQ,Gage and Tollner,4.0,$$$$,+13476893677,['delivery'],247
FpRGssQFtXPCzlo1ut7pUA,Burger UrWay,3.0,$,+17186187985,"['delivery', 'pickup']",82
gr3wUszE1972q0GBkmwEXQ,Bangkok Cuisine,4.0,$$,+17182614005,"['pickup', 'delivery']",499
4c2THphDR7C1f-zvJJDkgw,Mamasushi - Bronx,3.5,$$,+17186848666,"['delivery', 'pickup']",146
PnmvjrkJUPEf4KVRqzY5Nw,El Pollo 2 Restaurant,3.0,$$,+17186984272,"['delivery', 'pickup']",73
sDbFu8D77zQduLhqhet_5w,PG Pizza,3.5,$$,+17184102000,"['pickup', 'delivery']",13
O2EZx44TBsVtNetqQYRWjw,BiGadeiros NYC,5.0,$$,+13472737271,[],1
-XYp6w50XbZfS90YddS5ew,Soothr,4.5,$$,+12128449789,"['pickup', 'delivery']",1225
KxFUde0zYhZXBeJKnwPzMg,Tallgrass Burger,4.0,$$,+12122532990,"['delivery', 'pickup']",271
BbzVXf9Kso5Lam2OzUeE6g,Cho-Sen Garden,3.5,$$,+17182751300,['delivery'],111
TuRPkrvAut11wfz1N3Sm7Q,"Levain Bakery - Upper West Side, NYC",4.5,$$,+19174643782,"['delivery', 'pickup']",734
iQq4-DZDD-pwhOMXRK3j6A,Carneval,4.0,$$,+13477213193,"['delivery', 'pickup']",215
V9Y5z0NHBDNStB-BX6GUuw,Choi Fook,3.5,$$,+17189752818,['delivery'],66
71_8yA0L_FCwfgC-8KQjXA,Western Yunnan Crossing Bridge Noodle,3.5,$,+17188384181,['delivery'],115
QO7uVBk49X13JFJfh8emVQ,New China Fresh,3.0,$,+17188491888,"['delivery', 'pickup']",60
_imB65yw2oXdsNzaHMR_Jg,"Levain Bakery - Williamsburg, Brooklyn",4.5,$$,+19174643785,"['delivery', 'pickup']",186
IE2GLzjRVMSxqmvE_zlq2A,Don Pepe Tortas & Jugos,4.0,$,+17184353326,"['pickup', 'delivery']",121
Cml6xpr5GNhC_xI6iinHFw,Dragon Tea,4.5,$$,+16464787787,"['pickup', 'delivery']",165
0nvJPFqv5VD-Bf2WtzD0rA,One More Charm,4.5,$$,+19292502052,"['delivery', 'pickup']",162
lnrlmxRwXwx5pru2iPKx1w,Cerasella,4.5,$,+17184403488,"['pickup', 'delivery']",79
jur7rw-CZ4N34ZU00vKksg,Luigi's Pizza,4.0,$,+17183321155,"['pickup', 'delivery']",69
u0qfikB-ppp6UwoNKqxlRw,Flame,4.0,$$,+16468700301,"['restaurant_reservation', 'delivery', 'pickup']",526
7ZQSMqWzvXMSetXnii2fBg,Excellent Dumpling House,4.0,$$,+12129898885,"['pickup', 'delivery']",790
LYcx0VvpZb_wXh1udWQe6Q,The Barn Coffee Shop,5.0,$$,+17184409930,"['pickup', 'delivery']",56
WZwsWjcFILSyx7ii-Nrl8A,Sake II,3.5,$$,+17182200988,"['delivery', 'pickup']",77
VBuF671en_sI7wV5aYkrpg,Enzo's Pizzeria,3.5,$$,+17182960880,"['pickup', 'delivery']",116
bA0EeWGIdtDycEyZFKeGow,Carvel,3.0,$$,+17183430392,"['delivery', 'pickup']",58
qxZzMvePNTakFkJg3EEfCg,Marco Polo Pizza Cafe,3.0,$$,+12124273777,"['pickup', 'delivery']",21
x64xHVZoQj1ZOjzPqVprkw,Little Tong Noodle Shop,4.0,$$,+19293678664,"['delivery', 'pickup']",268
r6r-XK_wL02FQdAgaauTxg,Kame,4.5,$$,+19173918587,"['pickup', 'delivery']",823
mpCQzQAT4Rken3mFBlwqLw,Bagels on the Square,3.5,$,+12126913041,"['delivery', 'pickup']",488
ubeG-hyIV8qoSSAk_pAZ2A,No Pork Halal Kitchen,4.0,$,+17188759888,['delivery'],157
B9JSToznDzwc9uEPS1DlBw,La Bella Pizza & Chicken,3.0,$,+17183865555,"['delivery', 'pickup']",18
oGLfW4uk08l-0mJOZEuyKw,Loma Restaurant & Coffee Shop,3.5,$,+13474421590,"['pickup', 'delivery']",18
RPKI-vh5UDriky0vtcL-3w,Mad for Chicken - Bayside,3.5,$$,+17182242119,['delivery'],255
tGckrtqXoDSe1jcSZLUekw,Dunkin',2.5,$,+19292074426,['delivery'],11
-OS3qAO8VC9ryr1XQp1GwA,Le Pain Quotidien,3.5,$$,+12122030802,"['delivery', 'pickup']",228
_3QHBDl9ij7dT1Ia_wh6tA,Le Pain Quotidien,3.5,$$,+12123274900,"['pickup', 'delivery']",234
M6VHFczNLTS0je4KWNpE0Q,Le Pain Quotidien,3.5,$$,+16467622209,"['delivery', 'pickup']",326
VNee09tB2NVGTe3g1tFylw,Pete's Tavern,3.5,$$,+12124737676,[],741
JzlqiTOdrESD1nDsUqCYKg,Baci Restaurante,3.0,$$$,+17183169707,"['pickup', 'delivery']",106
DHUeIHJjW3iQsZ4rTd54fg,The Empanada Spot Williamsburg,4.0,$,+13477630737,"['pickup', 'delivery']",53
8K6uua6NTlgGfuYkMMVxcw,Le Pain Quotidien,3.0,$$,+16466813110,"['delivery', 'pickup']",94
nqJXUlVn1cZmWQfjYvYRpA,Soma cakes NYC,5.0,$$,+12123881801,"['delivery', 'pickup']",61
-CzT-HMhPLt-RrOvmd_Dsw,Le Pain Quotidien,3.0,$$,+12129885001,"['delivery', 'pickup']",174
-HpCsFpk8PwFpbmEELmg6g,Semicolon Cafe,4.5,$,+16467915518,"['pickup', 'delivery']",102
O9c5b_bs3Nfk81ljzkQxZw,C Bar & Lounge,4.0,$$,+19175533112,['delivery'],75
KA6JvQtO3QFU8mr4KL0zVA,Le Pain Quotidien,3.0,$$,+12127214001,"['delivery', 'pickup']",219
ce605OMECZ3jLZtk6dCDHA,Le Pain Quotidien,3.0,$$,+16466188930,"['delivery', 'pickup']",84
dIjSS6vYyiT3Y_g74sR9PQ,Number 1 Chinese Restaurant,3.0,$,+17184781817,['delivery'],15
T0lurzwMWKAi4STQLBlOWA,Silver Palace Chinese Restaurant,2.5,$,+12127408000,"['delivery', 'pickup']",2
QA_v2BTKoX0-wnBUP1o1gQ,Le Pain Quotidien,3.5,$$,+12129222976,['delivery'],151
6o0ik4agLEB0mlDlkPVprA,Wine Escape,4.5,$$,+12122627000,"['delivery', 'pickup']",225
ECemz7ixbRYZkkDxThcQWg,Vietspot,3.5,$$,+12127663388,"['pickup', 'delivery']",359
KUvYcAGbTNrgr4_5s0lOjA,Liberty Coffee Shop,4.0,$,+17188430011,"['pickup', 'delivery']",24
X7hJChag_9xDpIrgLxqZHA,Tropical Jade Garden,2.5,$,+17186414168,['delivery'],25
6ezrABEThm48qv1qj8_FVw,Javelina,4.0,$$,+19172617011,"['pickup', 'delivery']",171
zXzadqh7k9rRxHjQANpqpw,Rich Restaurant,3.0,$$,+17186555063,"['pickup', 'delivery']",26
ei0Z-6JsQv1DDivzI6UKWA,Bionic Bagel Corporation,3.0,$,+17186483794,['delivery'],35
4b43TOXpskBPZqQzbKkwDQ,Le Botaniste,4.5,$$,+16468707770,"['delivery', 'pickup']",248
5IGFJRN06HiclnivxaFThQ,El Pote Español Restaurant,4.0,$$,+12128896680,"['delivery', 'pickup']",230
wCo4cR9j8gCaAWyHDRYlOA,Buffalo Wild Wings,2.0,$$,+17185499453,"['delivery', 'pickup']",274
xrTUkzB4YQTXm8TKdNyJ4A,Oriental Palace Kitchen,4.5,$,+17182651540,[],25
gg9rylGkkaVmPBeTxQjlGQ,Wattle Cafe,3.0,$$,+16464905100,"['delivery', 'pickup']",39
T_UIqgdk308CEL1GMBtOPA,Le Pain Quotidien,3.0,$$,+12122498600,"['delivery', 'pickup']",159
TaCT9t5HoJVzCAVFIRL-NA,LA RAZA,4.0,$$,+17182009606,['delivery'],99
xlka8_nu6L7lrVq5gLJFAQ,Tremont Diner,3.5,$$,+17188243250,"['pickup', 'delivery']",94
nXV1FSzW8FnHwNgbTzRlVg,Tasty Choice,4.0,$$,+18453953396,"['pickup', 'delivery']",26
vtA7DQF6C7bigUqKdwDQnA,Broadway Pizza,3.0,$,+12128649298,"['delivery', 'pickup']",73
5FaZEG91NXfY3z_0Trf-bA,Empanada Mama,4.0,$,+16469709895,"['pickup', 'delivery']",117
YtU1rb_oDHTbYzl-NFglPQ,Burmese Bites,4.5,$,+19175602480,"['delivery', 'pickup']",130
a96iMO6bSkMHOZ4Wrv-Lcg,Manousheh Grand,4.0,$$,+16462584925,"['pickup', 'delivery']",64
qw0OJ2GixAv4H99jNJ_1JA,Steam Box Rice Roll,4.5,$,+17189753898,"['delivery', 'pickup']",109
FHE1Vjy1ldxVMFhNcMFN5A,Dunkin',2.5,$,+13472166547,['delivery'],45
XDMtYVpUQag-uay9DHMm9A,Quatorze,4.0,$$$,+12125351414,"['delivery', 'pickup']",97
Kg1OqaEPNFFL5FuqnALdWQ,David's Brisket House and Deli,4.5,$$,+17187891155,"['delivery', 'pickup']",537
7j6CGUCw93gEsYqSetCstw,Hamachi 34,4.0,$$,+16465598800,"['pickup', 'delivery']",469
tfonFkssgZae2H43zCJUyg,Soft Swerve,4.5,$$,+13322052466,"['delivery', 'pickup']",82
w2-VGvlBCMYo9ko8Y_PzAw,Masala King,4.0,$$,+16467670230,"['pickup', 'delivery']",285
x_t-FtDa5HVgc-wecp0HBg,Supreme Restaurant,3.5,$$,+12129663988,"['delivery', 'pickup']",2264
v9bbNVQUA0OJzJKAcn_r4w,Hole In The Wall - Williamsburg,4.0,$$,+19292958361,"['pickup', 'delivery']",171
kPwydmpHg_8Tixf37DUfKw,J-Petal,4.0,$,+19179091862,"['delivery', 'pickup']",47
QmfgeJtl75FCFikG9N_b2w,Papa John's Pizza,2.0,$,+17183997272,"['pickup', 'delivery']",26
s0Klxfd2XRZSrATjzEimBg,GAN-HOO BBQ,4.5,$$$,+19293848888,"['restaurant_reservation', 'delivery', 'pickup']",695
xi_QX5uArqDM4LeL4WIv1Q,Li's Kitchen,4.0,$$,+17185191881,"['pickup', 'delivery']",52
7FC9rjVh8BcbZ6z9v8bErQ,New York Chicken & Grill,4.5,$,+13479134288,"['delivery', 'pickup']",3
dAFIAXqK-hTVlDhr-wPf0g,Coffee Cloud,4.5,$$,+12039307070,"['pickup', 'delivery']",87
6s_BnrbjsQO-bipbLMsb1w,Meet Fresh,4.0,$$,+17186632199,[],117
16bXxf22x14xrzvVWbFeHQ,Leon Bakery Mexican Restaurant,4.0,$,+12124896677,"['delivery', 'pickup']",71
13_1t_3MtLn-Y5ZBKHrmww,Louie's Chicken,4.5,$$,+12127942458,"['pickup', 'delivery']",133
vwsKHxKI49TIM8Ao_RTNgg,Carnegie Pizza,4.5,$,+12127774141,"['pickup', 'delivery']",272
UthtQ0CTD04mqCE7VB1JfQ,Brisas Del Mar II,4.0,$,+13159573097,"['pickup', 'delivery']",27
Qi1AoRNcFEX8etII_RZkFg,Ajisai Japanese Fusion,3.5,$$,+12123550888,"['pickup', 'delivery']",183
cAcazXWgluB_2-n0KbDQXQ,Old Baku,4.0,$$,+17185766399,"['pickup', 'delivery']",65
XhBhY_R4r2WNwswMVcK5WQ,Domenick’s Pizza,4.0,$,+17184803335,[],14
8plXW6ZQI1awPu1scms3jQ,Silky Kitchen,4.5,$$,+16463603442,"['pickup', 'delivery']",83
iQKKS_QwYcgrjFISuDClqQ,Good Joy,3.0,$,+17188588899,"['pickup', 'delivery']",35
CrvXivXCs4rufuDgXydTng,Jasmine's Caribbean Cuisine,4.5,$$,+16469645337,"['delivery', 'pickup']",338
2jk6LNOzupNMvMrJmoltlg,Vivi Bubble Tea,3.5,$,+16465906001,"['delivery', 'pickup']",42
b_8BvrB95rk4tu91zEyfrQ,La Carreta Restaurant,4.0,$$,+17185673566,"['delivery', 'pickup']",16
dbCTJp9ENDVIquxBWONzWQ,Pomodoro,4.0,$$,+12122397019,"['pickup', 'delivery']",142
xrTwutv3Y5I4lySFOaKa2A,Longo Bros,4.0,$$$,+13322053568,"['delivery', 'pickup']",95
ozyAYd8hardDsx2_l57khA,Andre's Hungarian,3.5,$$,+17188300266,"['delivery', 'pickup']",117
HGoRwZMXT8ntdv9QkxfDuw,Banh Mi Co Ut,4.0,$,+16467670444,"['delivery', 'pickup']",132
r-izNItUH4ugnFodUOZX2A,International Wings Factory,4.5,$$,+12123482627,"['delivery', 'pickup']",505
1leTPuX7hcmWMlJeHNpKvA,Wattle Cafe,4.0,$$,+16464905020,"['delivery', 'pickup']",229
x6Py2ow_EU0YDsyjK1xZ_A,T-Swirl Crepe,4.5,$,+12126140200,"['pickup', 'delivery']",52
WBNXo3byv64a0hn40c9Zuw,Montague Street Bagels,3.0,$,+17182372512,"['delivery', 'pickup']",251
SMrj71bWo1lomSbU8wXgyw,The Dolar Shop,4.5,$$$,+16465900034,"['pickup', 'restaurant_reservation']",419
UNHlRe3gcQJh6tf3rSoOrA,Spongies Cafe,4.5,$,+16466660036,['delivery'],207
RP02PZPNdhfoL-TjOMiKVg,Table d'Hôte,4.0,$$,+12123488125,"['delivery', 'pickup']",172
Brs_MJhAXe60iMnlpeqkKA,Yakiniku West,4.0,$$,+16465968027,"['pickup', 'delivery', 'restaurant_reservation']",772
3IHtxjuE25_phqDyn6TZRw,Partners Coffee - West Village,4.0,$$,+19176757668,"['pickup', 'delivery']",159
-zyyt6r1dou9i3vZxwWWeA,New No. 1,3.0,$,+17186221685,"['pickup', 'delivery']",30
uDiiZMN4NimyL9bVUkMCCw,House Pizza,3.5,$,+17187333336,"['pickup', 'delivery']",27
_cIkwJKWMWINC5lTcLn91A,Fallsburg Bagels,4.0,$,+17188533323,"['delivery', 'pickup']",8
u6Yrkowq8k5zBpClvjX2FA,Happy Garden,4.0,$,+17187481113,"['pickup', 'delivery']",55
9DceMTrjyVqBgQRqgR6GWw,Red Bamboo,4.0,$$,+12122601212,"['pickup', 'delivery']",1840
zyQpS4QrYYB0VKXf7JPUlQ,Atithi Indian Cuisine,4.5,$$,+17186849192,"['restaurant_reservation', 'delivery', 'pickup']",225
uz157PmNVyv5K1K1GtwdWA,Blu Cafe,4.0,$,+12125801200,"['delivery', 'pickup']",78
PjfnqELVT517Ahw1HHRR4Q,Yard House,4.0,$$,+16464342448,"['pickup', 'delivery']",198
_gzXNKarTxagBp6_PkmQKw,Gotham Restaurant,4.0,$$$$,+12123808660,"['pickup', 'delivery']",1692
9nz8T-qQ2vZ6ccGyI7Nkmg,Tabernacle Steakhouse,4.0,$$$$,+12129337001,"['pickup', 'delivery']",21
Fm2XUIqr62M6IznAS-kJBw,Broad Nosh Bagels,4.0,$,+12126000933,"['pickup', 'delivery']",116
ZlQAuyNx2SE_88reCnuuqA,Carvel Ice Cream,4.0,$,+17187455200,"['delivery', 'pickup']",27
vHs2lZOqcyuv5uO-OOs_Sg,To Date Japanese Food,4.0,$$,+17185670888,"['delivery', 'pickup']",79
pLVuNiQlAttPBpLeuAXb5Q,Deli 52,3.0,$$,+17184364830,"['delivery', 'pickup']",17
gOqQkgro-B7X5bKEsVEP0w,Under Pressure Espresso Bar,4.5,$,+13472298605,"['delivery', 'pickup']",24
BeI7T5rgrBSGDF390IMzpA,Aris Pollos A La Brasa,4.0,$,+17183819400,"['delivery', 'pickup']",42
JQXEMY5sndLt7HgUsnlyMg,Little Beet,4.5,$$,+16469892834,"['pickup', 'delivery']",27
0RRl-QoQ9XcBJVwSIoX9wg,La Chiqui Restaurant,4.5,$$,+17189757373,"['delivery', 'pickup']",9
LZvF_aTGx5b_R_ORcduz0A,Café Gossip,4.0,$$,+17189754688,"['delivery', 'pickup']",196
FgPvSR_42MtGKy0_n055iw,Double Chicken Please,4.5,$$$,+16466785452,"['pickup', 'delivery']",593
RHD047YIPoKt4_DwrnqpiQ,FIELDTRIP - Rockefeller Center,4.0,$$,+16466698595,"['pickup', 'delivery']",63
Zub6WrbrS_4XMI1mPbyeiw,Panineria Italiana,4.5,$$,+19173883257,"['delivery', 'pickup']",292
viVL0qSUrBWwG7kwHsjdkQ,Red Flower Restaurant,3.0,$,+17189942375,[],19
0wSOGZrj4ILpZSgE7SaYuw,The Bean,4.0,$,+19172620929,"['pickup', 'delivery']",545
TMmiudSEF1PIXb8usY5c0Q,Valla Table,4.5,$$,+12122454601,"['pickup', 'delivery']",435
4r2zh9UpajJYy6P5ixloCQ,Lotus 1,4.0,$,+17189563388,"['pickup', 'delivery']",168
g2ymxufzvleJnTj3WGMmnw,Sum Fung,3.5,$,+17189320411,['delivery'],17
abnEZlLrONsjAehT5awbyg,Pick A Bagel,2.5,$,+12127670285,"['pickup', 'delivery']",167
MClR2b4nja19Pxbe6Ng1oA,SoBol Bedford-Stuyvesant,4.5,$$,+17185142889,"['delivery', 'pickup']",26
mfHF5q5e00Oy3GhqxUQiYg,Meat and Bread,4.5,$$,+16072283441,"['pickup', 'delivery']",105
6ii5cphr65vt6zrP9N5RVg,Chamoun’s Way,5.0,$$,+19176930690,"['pickup', 'delivery']",190
ptxooaAssq6m15RTV7kPdg,Starbucks,2.5,$$,+16467996365,['delivery'],110
vXoV9p9PwY1bSEG6MLC83g,Ten Seconds Yunnan Rice Noodles,4.5,$$,+19177899769,"['pickup', 'delivery']",122
f_vDVYSk-VUnlGTvgtBwkQ,Noodlecraft,4.5,$$,+17183929555,"['delivery', 'pickup']",169
Gg3heBdQQ9Wr03icYIaIQA,Kobe Sushi,4.0,$$,+12129888628,"['delivery', 'pickup']",158
rCS4w1A24k33FFTzZ52Vog,Oh K-Dog,4.0,$,+16464484836,"['pickup', 'delivery']",369
JIhIWha-3zOBKyoOzGq0TA,Campania Coal Fired Pizza,4.0,$$,+13479834998,['delivery'],108
7yi9uA-LmrGpG6OOuK2byg,Hong Kong Chinese Restaurant,3.5,$,+17186280888,[],29
VEQBP3w1Vk1lb0iM15co0g,Caterina Pizza,4.0,$,+17182772571,"['pickup', 'delivery']",44
ImXLOVTNw33uBn_x3sp1pg,Great Wall Restaurant,3.5,$,+17188373311,"['pickup', 'delivery']",22
